"min_temp","winter_season","model_type","pred","lwr","upr"
5.5,"2024-25","shape",158.425463828764,133.511312997123,187.988770583807
6,"2024-25","shape",161.314349380259,135.248872238385,192.403225885021
6.5,"2024-25","shape",164.255907798023,136.993463402767,196.943726922431
7,"2024-25","shape",167.251100239524,138.746087168874,201.612392119455
7.5,"2024-25","shape",170.300905445754,140.507681754843,206.411478955625
8,"2024-25","shape",173.40632006946,142.279128144865,211.343379960945
8.5,"2024-25","shape",176.56835896919,144.061254893612,216.410619302853
9,"2024-25","shape",179.78805547426,145.854841057451,221.61585215045
9.5,"2024-25","shape",183.066461674045,147.660619035103,226.961864367421
10,"2024-25","shape",186.404648777154,149.479278306998,232.451571075771
-25,"2025-26","shape",0.0590883726036483,0.00663731433817543,0.526031403525081
-24.5,"2025-26","shape",0.0798852765756311,0.0103109965338275,0.618917617965307
-24,"2025-26","shape",0.108001915306955,0.0160101038827879,0.728565772924868
-23.5,"2025-26","shape",0.146014562507364,0.0248440588461248,0.858163015804579
-23,"2025-26","shape",0.197406244172842,0.0385228796396272,1.01158650658975
-22.5,"2025-26","shape",0.266885881580867,0.059674875995254,1.193602376197
-22,"2025-26","shape",0.360819760720618,0.0923238800696495,1.4101541186123
-21.5,"2025-26","shape",0.48781486287439,0.142595332642803,1.66880174849236
-21,"2025-26","shape",0.659507505813757,0.219735115169465,1.9794294138615
-20.5,"2025-26","shape",0.891629557290981,0.337515237655768,2.35545889115008
-20,"2025-26","shape",1.20538472708984,0.515964894022326,2.81599069458894
-19.5,"2025-26","shape",1.62747092753951,0.781848178994154,3.38769302167311
-19,"2025-26","shape",2.18738808480047,1.16534779823013,4.10578424809638
-18.5,"2025-26","shape",2.9135397820853,1.69260684541131,5.01517176585143
-18,"2025-26","shape",3.827683067839,2.37567953272052,6.16714395440514
-17.5,"2025-26","shape",4.93875278738495,3.20686144405521,7.60596599523139
-17,"2025-26","shape",6.23722769746681,4.1639511142946,9.34281125839717
-16.5,"2025-26","shape",7.68864965601613,5.22116864908908,11.3222417251874
-16,"2025-26","shape",9.22973206024408,6.35490313037524,13.4050751295822
-15.5,"2025-26","shape",10.7784745412151,7.54176249899056,15.4042922262762
-15,"2025-26","shape",12.2552807077452,8.75294549104211,17.1590129721864
-14.5,"2025-26","shape",13.609744429103,9.95355404770025,18.6089453614104
-14,"2025-26","shape",14.832130453741,11.1084987948932,19.8039445166008
-13.5,"2025-26","shape",15.9478874676614,12.1957834532527,20.8543481979716
-13,"2025-26","shape",17.0164925516706,13.2269014182862,21.891825576075
-12.5,"2025-26","shape",18.1224095823824,14.2599120772636,23.0311187959756
-12,"2025-26","shape",19.3660892652439,15.398930085325,24.3552903579196
-11.5,"2025-26","shape",20.8433011179875,16.7536969385319,25.931184209016
-11,"2025-26","shape",22.6287757515207,18.3953067163698,27.8365291706135
-10.5,"2025-26","shape",24.7685032038311,20.3355194101592,30.1678427083455
-10,"2025-26","shape",27.2607958870884,22.5152989339997,33.0064901459196
-9.5,"2025-26","shape",30.0397200358941,24.8265669588483,36.3475458097231
-9,"2025-26","shape",32.968371960633,27.1539861409681,40.0277713957727
-8.5,"2025-26","shape",35.8429503997063,29.3843520177155,43.7211306405962
-8,"2025-26","shape",38.4188989367317,31.3875490542201,47.0253919145163
-7.5,"2025-26","shape",40.460704527348,33.0120685377259,49.5900040004623
-7,"2025-26","shape",41.8015199263735,34.1167684924557,51.2172502076625
-6.5,"2025-26","shape",42.3906270297589,34.6292812435365,51.8914974682453
-6,"2025-26","shape",42.3090597182352,34.5959797139458,51.7417500253537
-5.5,"2025-26","shape",41.7481782376576,34.183939258041,50.9862357584562
-5,"2025-26","shape",40.9632890641555,33.6282669657526,49.8982315283284
-4.5,"2025-26","shape",40.2231096571936,33.1611301273252,48.7890052082832
-4,"2025-26","shape",39.7721634956143,32.9642666659331,47.9860512339749
-3.5,"2025-26","shape",39.8123374845032,33.1603774755108,47.7986783217571
-3,"2025-26","shape",40.4997873014502,33.8355114093622,48.4766655842199
-2.5,"2025-26","shape",41.9484939528458,35.0711548912045,50.1744567685523
-2,"2025-26","shape",44.2318587091439,36.9575789118354,52.937919162208
-1.5,"2025-26","shape",47.3766806643897,39.5722987412016,56.7202296094716
-1,"2025-26","shape",51.3481586235124,42.933148426744,61.4125329877502
-0.5,"2025-26","shape",56.0296841678845,46.9474682507416,66.8688988975099
0,"2025-26","shape",61.2065535680943,51.3827032976319,72.9086240944556
0.5,"2025-26","shape",66.5663394593117,55.8886824044006,79.2839866388301
1,"2025-26","shape",71.7271692579623,60.0789918246622,85.6337074492728
1.5,"2025-26","shape",76.2961496195668,63.6218817249332,91.495288868359
2,"2025-26","shape",79.9457532178519,66.2781668128723,96.4318080132593
2.5,"2025-26","shape",82.4838289236753,67.8916720168395,100.212321066752
3,"2025-26","shape",83.8918108673501,68.3929637632016,102.902923683356
3.5,"2025-26","shape",84.3180962539662,67.8498696633726,104.783419499051
4,"2025-26","shape",84.0323202602255,66.5167439423888,106.160200120937
4.5,"2025-26","shape",83.3600666768678,64.7967609410734,107.241482682926
5,"2025-26","shape",82.6197390845955,63.1110492383801,108.158894025414
5.5,"2025-26","shape",82.0782724718088,61.7599266281475,109.081133669711
6,"2025-26","shape",81.9319984099038,60.8387321520442,110.338465743569
6.5,"2025-26","shape",82.2965170504045,60.195101641797,112.512754923647
7,"2025-26","shape",83.2103154311354,59.4631008041493,116.441229947865
7.5,"2025-26","shape",84.6443034201046,58.2041723437392,123.095266421143
8,"2025-26","shape",86.5194802503685,56.1091385241848,133.411787450049
8.5,"2025-26","shape",88.7272130295965,53.093351944188,148.276913092152
9,"2025-26","shape",91.1432294518283,49.2383275315247,168.711828597144
9.5,"2025-26","shape",93.6429634656801,44.7120361956305,196.121790747066
10,"2025-26","shape",96.1052363410434,39.7236890172702,232.511548666899
